LECROYMAUI,0,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,23-Feb-2022 15:54:42,0                 
Time,Ampl
-0.099776,-0.000567846097
-0.099774,-0.000577433675
-0.099772,-0.000581355866
-0.09977,-0.000594865635
-0.099768,-0.000596173032
-0.099766,-0.000605324811
-0.099764,-0.000606632208
-0.099762,-0.000622320972
-0.09976,-0.000631472751
-0.099758,-0.000637573937
-0.099756,-0.000644546721
-0.099754,-0.000665900872
-0.099752,-0.000680282239
-0.09975,-0.000694663606
-0.099748,-0.000709916571
-0.099746,-0.000716889355
-0.099744,-0.000742165697
-0.099742,-0.00075393227
-0.09974,-0.000769185235
-0.099738,-0.000789231989
-0.099736,-0.000803613356
-0.099734,-0.000824531708
-0.099732,-0.000850679648
-0.09973,-0.000865496814
-0.099728,-0.000900796533
-0.099726,-0.000918664292
-0.099724,-0.000937403649
-0.099722,-0.000966166383
-0.09972,-0.000969216976
-0.099718,-0.001007567288
-0.099716,-0.001050711389
-0.099714,-0.001052890384
-0.099712,-0.0010894975
-0.09971,-0.001120875028
-0.099708,-0.001133948998
-0.099706,-0.001176221501
-0.099704,-0.001197139853
-0.099702,-0.001218929803
-0.0997,-0.001240719753
-0.099698,-0.001265996095
-0.099696,-0.001288657643
-0.099694,-0.001310447593
-0.099692,-0.001337031332
-0.09969,-0.001355770689
-0.099688,-0.001378868036
-0.099686,-0.001404580177
-0.099684,-0.001415910951
-0.099682,-0.001428549122
-0.09968,-0.001449903273
-0.099678,-0.00146428464
-0.099676,-0.001483895595
-0.099674,-0.001495226369
-0.099672,-0.00149479057
-0.09967,-0.001513094128
-0.099668,-0.001522245907
-0.099666,-0.001537498872
-0.099664,-0.001552316038
-0.099662,-0.001561903616
-0.09966,-0.001565390008
-0.099658,-0.001574541787
-0.099656,-0.001585000963
-0.099654,-0.001598074933
-0.099652,-0.001601125526
-0.09965,-0.001605047717
-0.099648,-0.001622043878
-0.099646,-0.001623787074
-0.099644,-0.001626837667
-0.099642,-0.001631195657
-0.09964,-0.001636861044
-0.099638,-0.001648191818
-0.099636,-0.001644269627
-0.099634,-0.001645577024
-0.099632,-0.001647756019
-0.09963,-0.001659958391
-0.099628,-0.001655164602
-0.099626,-0.001658650994
-0.099624,-0.001667366974
-0.099622,-0.001671289165
-0.09962,-0.001678697748
-0.099618,-0.001693079115
-0.099616,-0.001701795095
-0.099614,-0.001703102492
-0.099612,-0.001703102492
-0.09961,-0.00173448002
-0.099608,-0.001743631799
-0.099606,-0.001753219377
-0.099604,-0.001757577367
-0.099602,-0.001788954895
-0.0996,-0.001792877086
-0.099598,-0.00180856585
-0.099596,-0.001844301368
-0.099594,-0.00183907178
-0.099592,-0.001863040725
-0.09959,-0.001880472685
-0.099588,-0.001896597248
-0.099586,-0.001906184826
-0.099584,-0.001938433952
-0.099582,-0.001963710294
-0.09958,-0.001968068284
-0.099578,-0.001984628646
-0.099576,-0.001996395219
-0.099574,-0.002017313571
-0.099572,-0.002044333109
-0.09957,-0.002057407079
-0.099568,-0.002058714476
-0.099566,-0.002097064788
-0.099564,-0.002096628989
-0.099562,-0.002119726336
-0.09956,-0.002136286698
-0.099558,-0.002159384045
-0.099556,-0.002178123402
-0.099554,-0.002198170156
-0.099552,-0.002208629332
-0.09955,-0.002227804488
-0.099548,-0.002244800649
-0.099546,-0.002256131423
-0.099544,-0.00228358676
-0.099542,-0.002302761916
-0.09954,-0.00232280867
-0.099538,-0.002337625836
-0.099536,-0.002349392409
-0.099534,-0.00236203058
-0.099532,-0.002381205736
-0.09953,-0.002394279706
-0.099528,-0.002429579425
-0.099526,-0.002432630018
-0.099524,-0.002446139787
-0.099522,-0.002461828551
-0.09952,-0.002483618501
-0.099518,-0.00249712827
-0.099516,-0.002504101054
-0.099514,-0.00252327621
-0.099512,-0.002533299587
-0.09951,-0.002548552552
-0.099508,-0.002563369718
-0.099506,-0.00257557209
-0.099504,-0.002582544874
-0.099502,-0.002593875648
-0.0995,-0.002613922402
-0.099498,-0.002619587789
-0.099496,-0.002642249337
-0.099494,-0.002654451709
-0.099492,-0.002662296091
-0.09949,-0.002668397277
-0.099488,-0.002681907046
-0.099486,-0.002711977177
-0.099484,-0.002718949961
-0.099482,-0.002721128956
-0.09948,-0.002737689318
-0.099478,-0.002746405298
-0.099476,-0.002769502645
-0.099474,-0.002777347027
-0.099472,-0.002795214786
-0.09947,-0.002812646746
-0.099468,-0.002826156515
-0.099466,-0.002831386103
-0.099464,-0.002851868656
-0.099462,-0.00286319943
-0.09946,-0.002870608013
-0.099458,-0.002874966003
-0.099456,-0.002886296777
-0.099454,-0.002894576958
-0.099452,-0.002911573119
-0.09945,-0.002925954486
-0.099448,-0.00293292727
-0.099446,-0.002948180235
-0.099444,-0.00295907521
-0.099442,-0.002974328175
-0.09944,-0.002977814567
-0.099438,-0.002983044155
-0.099436,-0.003006577301
-0.099434,-0.003012242688
-0.099432,-0.003032289442
-0.09943,-0.00302444506
-0.099428,-0.003065845965
-0.099426,-0.003068896558
-0.099424,-0.003070203955
-0.099422,-0.003087635915
-0.09942,-0.003092865503
-0.099418,-0.003126422026
-0.099416,-0.003124243031
-0.099414,-0.003140367594
-0.099412,-0.003157363755
-0.09941,-0.003170437725
-0.099408,-0.003182640097
-0.099406,-0.003179153705
-0.099404,-0.003193970871
-0.099402,-0.003217939816
-0.0994,-0.003222733605
-0.099398,-0.003230142188
-0.099396,-0.003254111133
-0.099394,-0.00325977652
-0.099392,-0.003273722088
-0.09939,-0.00329899843
-0.099388,-0.003293333043
-0.099386,-0.003309021807
-0.099384,-0.003329068561
-0.099382,-0.003337784541
-0.09938,-0.003354344903
-0.099378,-0.003364804079
-0.099376,-0.003367854672
-0.099374,-0.003381364441
-0.099372,-0.003392695215
-0.09937,-0.003411434572
-0.099368,-0.003424508542
-0.099366,-0.003423636944
-0.099364,-0.003439325708
-0.099362,-0.003448041688
-0.09936,-0.003470267437
-0.099358,-0.003494236382
-0.099356,-0.003494236382
-0.099354,-0.003500337568
-0.099352,-0.003519076925
-0.09935,-0.003539995277
-0.099348,-0.003542174272
-0.099346,-0.00356047783
-0.099344,-0.003571808604
-0.099342,-0.00358662577
-0.09934,-0.003590112162
-0.099338,-0.003608851519
-0.099336,-0.003631513067
-0.099334,-0.003639793248
-0.099332,-0.003648945027
-0.09933,-0.003650252424
-0.099328,-0.003677271962
-0.099326,-0.00368685954
-0.099324,-0.003693832324
-0.099322,-0.003711264284
-0.09932,-0.003709085289
-0.099318,-0.003725645651
-0.099316,-0.003750486194
-0.099314,-0.003750486194
-0.099312,-0.00376966135
-0.09931,-0.003780556325
-0.099308,-0.003793630295
-0.099306,-0.003805832667
-0.099304,-0.003809319059
-0.099302,-0.003819342436
-0.0993,-0.003838953391
-0.099298,-0.003846361974
-0.099296,-0.003848540969
-0.099294,-0.003879482698
-0.099292,-0.003876867904
-0.09929,-0.003885148085
-0.099288,-0.003899965251
-0.099286,-0.003905630638
-0.099284,-0.003921755201
-0.099282,-0.003923934196
-0.09928,-0.003916525613
-0.099278,-0.003936136568
-0.099276,-0.003939187161
-0.099274,-0.00393526497
-0.099272,-0.003943109352
-0.09927,-0.003947903141
-0.099268,-0.003948774739
-0.099266,-0.003955747523
-0.099264,-0.003960977111
-0.099262,-0.0039657709
-0.09926,-0.003966642498
-0.099258,-0.003968385694
-0.099256,-0.003977973272
-0.099254,-0.003984946056
-0.099252,-0.003989739845
-0.09925,-0.004004121212
-0.099248,-0.004001942217
-0.099246,-0.004017195182
-0.099244,-0.004025475363
-0.099242,-0.004020681574
-0.09924,-0.00403549874
-0.099238,-0.004038985132
-0.099236,-0.004055109695
-0.099234,-0.004053802298
-0.099232,-0.004062518278
-0.09923,-0.00406164668
-0.099228,-0.004059903484
-0.099226,-0.004070798459
-0.099224,-0.004077771243
-0.099222,-0.004079514439
-0.09922,-0.004099561193
-0.099218,-0.00409215261
-0.099216,-0.004101740188
-0.099214,-0.004120479545
-0.099212,-0.004126580731
-0.09921,-0.004126144932
-0.099208,-0.004132246118
-0.099206,-0.004142269495
-0.099204,-0.004148370681
-0.099202,-0.004161444651
-0.0992,-0.004164059445
-0.099198,-0.004178005013
-0.099196,-0.00419238638
-0.099194,-0.004198923365
-0.099192,-0.004208946742
-0.09919,-0.004221584913
-0.099188,-0.004226378702
-0.099186,-0.004243374863
-0.099184,-0.004250347647
-0.099182,-0.004269522803
-0.09918,-0.004265164813
-0.099178,-0.004273444994
-0.099176,-0.004272137597
-0.099174,-0.004284339969
-0.099172,-0.004291312753
-0.09917,-0.004298721336
-0.099168,-0.004302643527
-0.099166,-0.004300464532
-0.099164,-0.004319203889
-0.099162,-0.004326176673
-0.09916,-0.00433184206
-0.099158,-0.00432748407
-0.099156,-0.004340993839
-0.099154,-0.004337943246
-0.099152,-0.004344044432
-0.09915,-0.004342301236
-0.099148,-0.004340993839
-0.099146,-0.00434927402
-0.099144,-0.004357554201
-0.099142,-0.00434491603
-0.09914,-0.004356682603
-0.099138,-0.004365834382
-0.099136,-0.004359297397
-0.099134,-0.004354503608
-0.099132,-0.004374986161
-0.09913,-0.004352760412
-0.099128,-0.004374550362
-0.099126,-0.00436234799
-0.099124,-0.004371935568
-0.099122,-0.004369756573
-0.09912,-0.004366270181
-0.099118,-0.004371499769
-0.099116,-0.004368013377
-0.099114,-0.004358425799
-0.099112,-0.004367577578
-0.09911,-0.004363219588
-0.099108,-0.00434927402
-0.099106,-0.004365834382
-0.099104,-0.004347095025
-0.099102,-0.004348838221
-0.0991,-0.004360168995
-0.099098,-0.004351017216
-0.099096,-0.004356682603
-0.099094,-0.004346223427
-0.099092,-0.00434491603
-0.09909,-0.004342737035
-0.099088,-0.004335764251
-0.099086,-0.004343608633
-0.099084,-0.004343172834
-0.099082,-0.004327048271
-0.09908,-0.004337943246
-0.099078,-0.004329227266
-0.099076,-0.004338814844
-0.099074,-0.004341865437
-0.099072,-0.004333585256
-0.09907,-0.004352324613
-0.099068,-0.004342301236
-0.099066,-0.004342737035
-0.099064,-0.004346223427
-0.099062,-0.00434491603
-0.09906,-0.004334892653
-0.099058,-0.004352760412
-0.099056,-0.004343608633
-0.099054,-0.004343608633
-0.099052,-0.00434055804
-0.09905,-0.004339686442
-0.099048,-0.004350581417
-0.099046,-0.004329663065
-0.099044,-0.00434491603
-0.099042,-0.004348402422
-0.09904,-0.00433184206
-0.099038,-0.004342301236
-0.099036,-0.004340122241
-0.099034,-0.004324433477
-0.099032,-0.004338379045
-0.09903,-0.004336635849
-0.099028,-0.004347530824
-0.099026,-0.004326176673
-0.099024,-0.004327919869
-0.099022,-0.004319203889
-0.09902,-0.004338814844
-0.099018,-0.00432312608
-0.099016,-0.00431876809
-0.099014,-0.004322254482
-0.099012,-0.004323561879
-0.09901,-0.004307437316
-0.099008,-0.004310487909
-0.099006,-0.004312666904
-0.099004,-0.004301771929
-0.099002,-0.004307001517
-0.099,-0.004290876954
-0.098998,-0.00428390417
-0.098996,-0.00428826216
-0.098994,-0.004273009195
-0.098992,-0.00427518819
-0.09899,-0.004284775768
-0.098988,-0.004266908009
-0.098986,-0.004257320431
-0.098984,-0.004259063627
-0.098982,-0.004236402079
-0.09898,-0.004235530481
-0.098978,-0.004238581074
-0.098976,-0.004208510943
-0.098974,-0.004207203546
-0.098972,-0.004200230762
-0.09897,-0.00420110236
-0.098968,-0.004189771586
-0.098966,-0.004167110038
-0.098964,-0.004182798802
-0.098962,-0.004170160631
-0.09896,-0.004146191686
-0.098958,-0.004150985475
-0.098956,-0.004137039907
-0.098954,-0.004135296711
-0.098952,-0.004124837535
-0.09895,-0.004110456168
-0.098948,-0.0040965106
-0.098946,-0.004094331605
-0.098944,-0.004077335444
-0.098942,-0.004076028047
-0.09894,-0.004055545494
-0.098938,-0.004054673896
-0.098936,-0.004048136911
-0.098934,-0.004024167966
-0.098932,-0.004026346961
-0.09893,-0.004008043403
-0.098928,-0.004008043403
-0.098926,-0.004001070619
-0.098924,-0.003995405232
-0.098922,-0.003983638659
-0.09892,-0.003966206699
-0.098918,-0.003963156106
-0.098916,-0.003954004327
-0.098914,-0.003950953734
-0.098912,-0.003927856387
-0.09891,-0.003932214377
-0.098908,-0.003922191
-0.098906,-0.003906066437
-0.098904,-0.003907809633
-0.098902,-0.003889070276
-0.0989,-0.003879046899
-0.098898,-0.003870766718
-0.098896,-0.00386553713
-0.098894,-0.003872945713
-0.098892,-0.003842875582
-0.09889,-0.003832416406
-0.098888,-0.003829801612
-0.098886,-0.003825443622
-0.098884,-0.003807575863
-0.098882,-0.003793194496
-0.09888,-0.003783171119
-0.098878,-0.003767918154
-0.098876,-0.003770532948
-0.098874,-0.003739591219
-0.098872,-0.003730003641
-0.09887,-0.003725209852
-0.098868,-0.003702548304
-0.098866,-0.003697318716
-0.098864,-0.00368250155
-0.098862,-0.003675964565
-0.09886,-0.003658532605
-0.098858,-0.003640664846
-0.098856,-0.003627590876
-0.098854,-0.003628898273
-0.098852,-0.003611030514
-0.09885,-0.003597956544
-0.098848,-0.003583575177
-0.098846,-0.003556555639
-0.098844,-0.003560042031
-0.098842,-0.003553505046
-0.09884,-0.003533458292
-0.098838,-0.00352561391
-0.098836,-0.003505567156
-0.098834,-0.003492493186
-0.098832,-0.003472446432
-0.09883,-0.003468524241
-0.098828,-0.003443247899
-0.098826,-0.003442376301
-0.098824,-0.003420586351
-0.098822,-0.003401846994
-0.09882,-0.003385722431
-0.098818,-0.003383543436
-0.098816,-0.00335129431
-0.098814,-0.00334257833
-0.098812,-0.003337784541
-0.09881,-0.003314251395
-0.098808,-0.003299434229
-0.098806,-0.003285488661
-0.098804,-0.003276772681
-0.098802,-0.003262391314
-0.0988,-0.003238422369
-0.098798,-0.003231449585
-0.098796,-0.003235807575
-0.098794,-0.003202251052
-0.098792,-0.003197021464
-0.09879,-0.003173924117
-0.098788,-0.003155620559
-0.098786,-0.003154748961
-0.098784,-0.003131215815
-0.098782,-0.003112040659
-0.09878,-0.003105503674
-0.098778,-0.003082842126
-0.098776,-0.003059744779
-0.098774,-0.003060180578
-0.098772,-0.003030982045
-0.09877,-0.003026624055
-0.098768,-0.003003090909
-0.098766,-0.002982608356
-0.098764,-0.002983044155
-0.098762,-0.002952538225
-0.09876,-0.002942079049
-0.098758,-0.002912444717
-0.098756,-0.002906343531
-0.098754,-0.00289806335
-0.098752,-0.002857098244
-0.09875,-0.002852740254
-0.098748,-0.002843152676
-0.098746,-0.00281961953
-0.098744,-0.002796522183
-0.098742,-0.002795214786
-0.09874,-0.002761658263
-0.098738,-0.002749020092
-0.098736,-0.00272374375
-0.098734,-0.002712848775
-0.098732,-0.00269323782
-0.09873,-0.002679292252
-0.098728,-0.002664039287
-0.098726,-0.002631790161
-0.098724,-0.002618716191
-0.098722,-0.002607385417
-0.09872,-0.002567727708
-0.098718,-0.002557268532
-0.098716,-0.002544194562
-0.098714,-0.002512817034
-0.098712,-0.002508459044
-0.09871,-0.002481439506
-0.098708,-0.002467493938
-0.098706,-0.002450497777
-0.098704,-0.002408661073
-0.098702,-0.002407353676
-0.0987,-0.002385999525
-0.098698,-0.002365081173
-0.098696,-0.002361594781
-0.098694,-0.002338061635
-0.098692,-0.002307119906
-0.09869,-0.00229666073
-0.098688,-0.002269205393
-0.098686,-0.002258310418
-0.098684,-0.00224000686
-0.098682,-0.002215602116
-0.09868,-0.002209936729
-0.098678,-0.002191633171
-0.098676,-0.002178559201
-0.098674,-0.002153718658
-0.098672,-0.002124084326
-0.09867,-0.002120162135
-0.098668,-0.002091399401
-0.098666,-0.002071788446
-0.098664,-0.00205697128
-0.098662,-0.002036052928
-0.09866,-0.002011648184
-0.098658,-0.00199160143
-0.098656,-0.001973297872
-0.098654,-0.001951072123
-0.098652,-0.001928410575
-0.09865,-0.001907928022
-0.098648,-0.001898776243
-0.098646,-0.001866527117
-0.098644,-0.001863040725
-0.098642,-0.001842122373
-0.09864,-0.001822075619
-0.098638,-0.00180420786
-0.098636,-0.001775445126
-0.098634,-0.001762806955
-0.098632,-0.001737966412
-0.09863,-0.001715740663
-0.098628,-0.001694822311
-0.098626,-0.001678697748
-0.098624,-0.001649935014
-0.098622,-0.001624222873
-0.09862,-0.001617685888
-0.098618,-0.001584565164
-0.098616,-0.001556674028
-0.098614,-0.001545343254
-0.098612,-0.001515708922
-0.09861,-0.001493483173
-0.098608,-0.001474308017
-0.098606,-0.001447724278
-0.098604,-0.001418525745
-0.098602,-0.001406759172
-0.0986,-0.001370587855
-0.098598,-0.001348362106
-0.098596,-0.001327443754
-0.098594,-0.00130303901
-0.098592,-0.001269918286
-0.09859,-0.001250307331
-0.098588,-0.00122459519
-0.098586,-0.001205420034
-0.098584,-0.001177093099
-0.098582,-0.001154431551
-0.09858,-0.001126976214
-0.098578,-0.001097341882
-0.098576,-0.001068579148
-0.098574,-0.001057248374
-0.098572,-0.001029793037
-0.09857,-0.001004952494
-0.098568,-0.000965294785
-0.098566,-0.000946991227
-0.098564,-0.000926072875
-0.098562,-0.000899924935
-0.09856,-0.00086288202
-0.098558,-0.000848064854
-0.098556,-0.000816687326
-0.098554,-0.000795333175
-0.098552,-0.000764391446
-0.09855,-0.000753496471
-0.098548,-0.000720811546
-0.098546,-0.000693356209
-0.098544,-0.000676795847
-0.098542,-0.000652826902
-0.09854,-0.000613169193
-0.098538,-0.000597480429
-0.098536,-0.000567410298
-0.098534,-0.00055346473
-0.098532,-0.00051860081
-0.09853,-0.000504219443
-0.098528,-0.000474585111
-0.098526,-0.000432748407
-0.098524,-0.000419674437
-0.098522,-0.000399627683
-0.09852,-0.000359534175
-0.098518,-0.000341666416
-0.098516,-0.000330771441
-0.098514,-0.000290677933
-0.098512,-0.000266273189
-0.09851,-0.000234459862
-0.098508,-0.000219206897
-0.098506,-0.000210926716
-0.098504,-0.000176498595
-0.098502,-0.000145992665
-0.0985,-0.000118537328
-0.098498,-8.8902996e-05
-0.098496,-8.0187016e-05
-0.098494,-5.665387e-05
-0.098492,-2.3097347e-05
-0.09849,-8.71598e-07
-0.098488,1.307397e-05
-0.098486,4.4015699e-05
-0.098484,7.2342634e-05
-0.098482,0.000100669569
-0.09848,0.000125945911
-0.098478,0.000150350655
-0.098476,0.000173012203
-0.098474,0.000195237952
-0.098472,0.000216156304
-0.09847,0.000246226435
-0.098468,0.000285884144
-0.098466,0.000301572908
-0.098464,0.00032249126
-0.098462,0.000359098376
-0.09846,0.000387425311
-0.098458,0.000431876809
-0.098456,0.000452795161
-0.098454,0.000471534518
-0.098452,0.000512935423
-0.09845,0.000532546378
-0.098448,0.000558258519
-0.098446,0.00060140262
-0.098444,0.000611425997
-0.098442,0.000656313294
-0.09844,0.000674181053
-0.098438,0.000695099405
-0.098436,0.000738679305
-0.098434,0.000768749436
-0.098432,0.000790103587
-0.09843,0.000828889698
-0.098428,0.000848064854
-0.098426,0.000877699186
-0.098424,0.000926508674
-0.098422,0.000928687669
-0.09842,0.000966166383
-0.098418,0.000997108112
-0.098416,0.001029357238
-0.098414,0.0010459176
-0.098412,0.001092983892
-0.09841,0.001108672656
-0.098408,0.001140485983
-0.098406,0.001163147531
-0.098404,0.001206727431
-0.098402,0.001230260577
-0.0984,0.001265560296
-0.098398,0.001290400839
-0.098396,0.001302167412
-0.098394,0.001337031332
-0.098392,0.001367537262
-0.09839,0.001392377805
-0.098388,0.001414167755
-0.098386,0.001441187293
-0.098384,0.001484767193
-0.098382,0.001499584359
-0.09838,0.001530526088
-0.098378,0.001573670189
-0.098376,0.001584129365
-0.098374,0.001611584702
-0.098372,0.001645141225
-0.09837,0.001671289165
-0.098368,0.00169090012
-0.098366,0.001725328241
-0.098364,0.001745374995
-0.098362,0.001783289508
-0.09836,0.001807258453
-0.098358,0.001839507579
-0.098356,0.001863476524
-0.098354,0.001883959077
-0.098352,0.00191315761
-0.09835,0.001943227741
-0.098348,0.001977655862
-0.098346,0.002006418596
-0.098344,0.002029515943
-0.098342,0.002050870094
-0.09834,0.002089656205
-0.098338,0.002125391723
-0.098336,0.002146310075
-0.098334,0.002168971623
-0.098332,0.00220078495
-0.09833,0.002219088508
-0.098328,0.00224000686
-0.098326,0.002273999182
-0.098324,0.00231409269
-0.098322,0.002331960449
-0.09832,0.00236203058
-0.098318,0.002385127927
-0.098316,0.002415633857
-0.098314,0.002452240973
-0.098312,0.002465750742
-0.09831,0.002504536853
-0.098308,0.002529377396
-0.098306,0.002564241316
-0.098304,0.002585159668
-0.098302,0.002608257015
-0.0983,0.002637019749
-0.098298,0.002673191066
-0.098296,0.002694981016
-0.098294,0.002725051147
-0.098292,0.002760786665
-0.09829,0.00278039762
-0.098288,0.002809160354
-0.098286,0.002831386103
-0.098284,0.002872787008
-0.098282,0.002890654767
-0.09828,0.002916802707
-0.098278,0.002948180235
-0.098276,0.002973020778
-0.098274,0.003010935291
-0.098272,0.003040133824
-0.09827,0.003060616377
-0.098268,0.00307674094
-0.098266,0.003110733262
-0.098264,0.003130780016
-0.098262,0.003161285946
-0.09826,0.003194842469
-0.098258,0.003228834791
-0.098256,0.003250188942
-0.098254,0.003280694872
-0.098252,0.003311200802
-0.09825,0.003329068561
-0.098248,0.003352165908
-0.098246,0.003380928642
-0.098244,0.003416228361
-0.098242,0.003446298492
-0.09824,0.003468524241
-0.098238,0.003484648804
-0.098236,0.003519948523
-0.098234,0.003549147056
-0.098232,0.003563964222
-0.09823,0.003597956544
-0.098228,0.00363456366
-0.098226,0.003643715439
-0.098224,0.003670734977
-0.098222,0.003700369309
-0.09822,0.003724338254
-0.098218,0.003745692405
-0.098216,0.003772276144
-0.098214,0.003807140064
-0.098212,0.003831980607
-0.09821,0.003851591562
-0.098208,0.003876867904
-0.098206,0.003915654015
-0.098204,0.003924369995
-0.098202,0.003947467342
-0.0982,0.003968821493
-0.098198,0.003992790438
-0.098196,0.004028090157
-0.098194,0.004054238097
-0.098192,0.004066876268
-0.09819,0.004095639002
-0.098188,0.004130067123
-0.098186,0.004141397897
-0.098184,0.004169724832
-0.098182,0.004193257978
-0.09818,0.004217662722
-0.098178,0.004243374863
-0.098176,0.004269522803
-0.098174,0.004290876954
-0.098172,0.004310487909
-0.09817,0.004326612472
-0.098168,0.00434927402
-0.098166,0.004378908352
-0.098164,0.00440592789
-0.098162,0.004421180855
-0.09816,0.004448636192
-0.098158,0.004464760755
-0.098156,0.004495702484
-0.098154,0.004512698645
-0.098152,0.004533181198
-0.09815,0.004558021741
-0.098148,0.004579811691
-0.098146,0.004608138626
-0.098144,0.004626877983
-0.098142,0.004650846928
-0.09814,0.004664792496
-0.098138,0.004691812034
-0.098136,0.004708372396
-0.098134,0.004721446366
-0.098132,0.004756746085
-0.09813,0.004761975673
-0.098128,0.004797275392
-0.098126,0.004811656759
-0.098124,0.004814271553
-0.098122,0.004842162689
-0.09812,0.004871797021
-0.098118,0.004878334006
-0.098116,0.004901867152
-0.098114,0.004937166871
-0.098112,0.004936731072
-0.09811,0.00496375061
-0.098108,0.004980310972
-0.098106,0.005006894711
-0.098104,0.005032606852
-0.098102,0.005048295616
-0.0981,0.005053089405
-0.098098,0.005079237345
-0.098096,0.0050988483
-0.098094,0.005112793868
-0.098092,0.005138506009
-0.09809,0.005163346552
-0.098088,0.005170755135
-0.098086,0.005190801889
-0.098084,0.005202568462
-0.098082,0.005232202794
-0.09808,0.005232638593
-0.098078,0.005260529729
-0.098076,0.005272732101
-0.098074,0.005291907257
-0.098072,0.005323720584
-0.09807,0.005326771177
-0.098068,0.005355098112
-0.098066,0.005364249891
-0.098064,0.005383860846
-0.098062,0.0054039076
-0.09806,0.005413495178
-0.098058,0.005424825952
-0.098056,0.005451409691
-0.098054,0.005464483661
-0.098052,0.005487145209
-0.09805,0.005506756164
-0.098048,0.005510678355
-0.098046,0.0055346473
-0.098044,0.005544670677
-0.098042,0.005556873049
-0.09804,0.005575612406
-0.098038,0.005587378979
-0.098036,0.005606989934
-0.098034,0.00563052308
-0.098032,0.00562616509
-0.09803,0.005650569834
-0.098028,0.005655363623
-0.098026,0.005670616588
-0.098024,0.005690663342
-0.098022,0.005695457131
-0.09802,0.005701994116
-0.098018,0.005729449453
-0.098016,0.005733371644
-0.098014,0.005746445614
-0.098012,0.005769542961
-0.09801,0.005777387343
-0.098008,0.005795255102
-0.098006,0.005794819303
-0.098004,0.005813122861
-0.098002,0.00583099062
-0.098,0.005837963404
-0.097998,0.005847986781
-0.097996,0.005853216369
-0.097994,0.00587021253
-0.097992,0.005881979103
-0.09799,0.005894181475
-0.097988,0.005912049234
